Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Tweet ID
Kazinform,@kazinform_eng,2024-09-25T06:43:06.000Z,False,Forecast gives Kamala Harris a slim lead in the 2024 presidential battle – The Hill #USA #DonaldTrump #KamalaHarris #election #election2024 #politics https://en.inform.kz/news/forecast-gives-kamala-harris-a-slim-lead-in-the-2024-presidential-battle-the-hill-e46870…,0,0,1,59,"['#USA', '#DonaldTrump', '#KamalaHarris', '#election', '#election2024', '#politics']",[],[],tweet_id:1838831577368858777
Abtak Media House,@abtakmediahouse,2024-09-25T06:42:12.000Z,False,#rajkot #gujaratgovernment #election #BJPSadasyta2024 #gujarat #politics     ,0,0,0,15,"['#rajkot', '#gujaratgovernment', '#election', '#BJPSadasyta2024', '#gujarat', '#politics']","['@Bhupendrapbjp', '@CMOGuj', '@CRPaatil', '@BhanubenMLA', '@udaykangadbjp']",[],tweet_id:1838831351635607956
LBDpapi,@lbdpapi,2024-09-25T06:42:10.000Z,False,Am I the only one who feels like we don't have an election even though it's coming up? Lol... #election #2025,0,0,0,7,['#election'],[],[],tweet_id:1838831343226028263
TennisActu,@TennisActu,2024-09-25T06:42:05.000Z,False,"ITW : Germain Roesch : ""On a un besoin urgent de parler en bien de la FFT"" #FFT #Roesch #Moretton #RolandGarros #Election #TV http://dlvr.it/TDfSQH #tennis",0,1,0,261,"['#FFT', '#Roesch', '#Moretton', '#RolandGarros', '#Election', '#TV', '#tennis']",[],[],tweet_id:1838831321898164245
Tawsif Anam,@TawsifAnam,2024-09-25T06:38:29.000Z,False,"More than 26,500 viewers watched my latest YouTube livestream! Talked about Manchin's refusal to endorse Harris, Senate filibuster,  etc.#KamalaHarris #DonaldTrump #election #filibuster #senate #politics #JoeManchin #livestream #youtube #election2024",0,0,0,24,"['#KamalaHarris', '#DonaldTrump', '#election', '#filibuster', '#senate', '#politics', '#JoeManchin', '#livestream', '#youtube', '#election2024']",[],[],tweet_id:1838830415752114621
Kuensel,@KuenselOnline,2024-09-25T06:36:45.000Z,False,https://kuenselonline.com/party-membership-plummets-post-election/…#party #election #ECB #Bhutan,0,0,0,162,"['#party', '#election', '#ECB', '#Bhutan']",[],[],tweet_id:1838829980408779179
Pravinbhai Gordhanji Mali,@pravinmalibjp,2024-09-25T06:35:33.000Z,True,महाराष्ट्र प्रदेश भाजपा के कार्य कारिणी सभ्य और पूर्व ज़िला अध्यक्ष श्री भानुदासजी बेरड़ के अहमदनगर स्थित निवासस्थान पर शिष्टाचार भेट कर चुनावलक्षी विषयों पर संवाद किया।#Maharashtra #Deesa #banaskantha #Gujarat #mla #bjp #Election #Ahmadnagar,0,3,14,138,"['#Maharashtra', '#Deesa', '#banaskantha', '#Gujarat', '#mla', '#bjp', '#Election', '#Ahmadnagar']",[],[],tweet_id:1838829675931394263
journalist Aastha Tiwari,@AasthaTiwari200,2024-09-25T06:33:48.000Z,False,"जात ना पूछे अपराधी की एनकाउंटर हो जाएगा ! 

you: - https://youtu.be/ZMHxSPGGxcg#SupremeCourt #election #akhileshyadadav #yogiadityanth #BJP_सरकार #SamajwadiParty #TradingJourney #trading #Encounter    ",0,0,1,14,"['#SupremeCourt', '#election', '#akhileshyadadav', '#yogiadityanth', '#BJP_सरकार', '#SamajwadiParty', '#TradingJourney', '#trading', '#Encounter']","['@BJP4India', '@myogiadityanath', '@News1IndiaUP']",[],tweet_id:1838829237395996992
4PM News Network,@4pmnews_network,2024-09-25T06:33:43.000Z,True,"Kangana Ranaut ने BJP को बहुत बुरा फंसा दिया, अब हरियाणा में कोई नहीं बचा पाएगा!
.
. 
.
.
Link - https://youtube.com/live/ewt4n80AEm8….
.#kanganaranaut #bjp #modi #haryana #4pmnewsnetwork #election ",0,0,4,132,"['#kanganaranaut', '#bjp', '#modi', '#haryana', '#4pmnewsnetwork', '#election', '', '', '']",['@Editor_SanjayS'],[],tweet_id:1838829214180770166
Derek Weller,@online_helper,2024-09-25T06:33:19.000Z,False,#voteblue #vote #democrats #election #bluewave #biden #bidenharris #joebiden  #dumptrump #resist #blacklivesmatter #fucktrump #democrat #votebluenomatterwho  #kamalaharris #america #wakeupamerica #usa #democracy #trumpforprison #MadamPresident,0,0,0,10,"['#voteblue', '#vote', '#democrats', '#election', '#bluewave', '#biden', '#bidenharris', '#joebiden', '#dumptrump', '#resist', '#blacklivesmatter', '#fucktrump', '#democrat', '#votebluenomatterwho', '#kamalaharris', '#america', '#wakeupamerica', '#usa', '#democracy', '#trumpforprison', '#MadamPresident']",[],[],tweet_id:1838829114876170686
Pravinbhai Gordhanji Mali,@pravinmalibjp,2024-09-25T06:33:02.000Z,True,"अहमदनगर ज़िले में नगर दक्षिण ज़िला संघ चालक श्री वाल्मीकि कुलकर्णीजी के निवासस्थान पर उनसे शुभेच्छा मुलाक़ात की।

साथ में नगर दक्षिण जिला संघ कार्य वाहक श्री हीराकांत रामदासीजी से भी मुलाकात की।#Maharashtra #Deesa #banaskantha #Gujarat #mla #bjp #Election #Ahmadnagar",0,2,5,84,"['#Maharashtra', '#Deesa', '#banaskantha', '#Gujarat', '#mla', '#bjp', '#Election', '#Ahmadnagar']",[],[],tweet_id:1838829043610775597
SHAFQAT NABI MUGHAL,@SHAFQATMUGHAL,2024-09-25T06:31:23.000Z,False,Voting going on in the last village (Bambal) of district Rajouri. After independence Bambal got electrified with road connectivity in 2018.#rajouri#election#budhal#democracy#JammuKashmirAssemblyElections2024#trending#voting,0,0,0,14,"['#rajouri', '#election', '#budhal', '#democracy', '#JammuKashmirAssemblyElections2024', '#trending', '#voting']",[],[],tweet_id:1838828627955183768
Kate *Non Compliant*,@KingdomRise7,2024-09-25T06:29:28.000Z,True,"Facts, though! #Life #ProLife#Election #Elections #Elections2024",1,0,0,8,"['#Life', '#ProLife', '#Election', '#Elections', '#Elections2024']",[],"['\\U0001f4af', '\\U0001f525']",tweet_id:1838828147392843912
Jeannine Anderson,@CorralGate2023,2024-09-25T06:27:03.000Z,True,KERRY'S BLOG: WHAT'S REALLY HAPPENING? #MAGA #Trump2024 ⁦⁩ #election,0,0,2,11,"['#MAGA', '#Trump2024', '#election']",['@RealCraigSawyer'],[],tweet_id:1838827536400179429
Pravinbhai Gordhanji Mali,@pravinmalibjp,2024-09-25T06:27:02.000Z,True,महाराष्ट्र विधानसभा चुनाव के चलते अहदनगर जिले के आदर्शगांव हिवरे बाजार के सरपंच एवं पद्मश्री पोपटरावजी पवार से मुलाकात कर हिवरे बाजार में ग्राम विकास के संदर्भ में चर्चा की।#Maharashtra #Deesa #banaskantha #Gujarat #mla #bjp #Election #Ahmadnagar,1,1,22,376,"['#Maharashtra', '#Deesa', '#banaskantha', '#Gujarat', '#mla', '#bjp', '#Election', '#Ahmadnagar']",[],[],tweet_id:1838827534374363455
निष्पक्ष प्रतिदिन | Nishpaksh Pratidin,@Nishpakshprati1,2024-09-25T06:22:48.000Z,False,"जम्मू-कश्मीर में दूसरे चरण की वोटिंग शुरू, सुबह-सुबह पोलिंग बूथ पर लंबी कतार जम्मू-कश्मीर विधानसभा चुनाव के तहत दूसरे चरण में 26 सीटों के लिए आज मतदान हो रहा है जिसमें करीब 25 लाख मतदाता 239 उम्मीदवारों के भाग्य का फैसला करेंगे. #OmarAbdullah #BJP #JammuKashmir #Election",0,0,0,14,"['#OmarAbdullah', '#BJP', '#JammuKashmir', '#Election']",[],['\\u25b6\\ufe0f'],tweet_id:1838826470359339188
TheSamikhsya,@TheSamikhsya,2024-09-25T06:20:47.000Z,False,Jammu and Kashmir #Election: 2nd phase voting going on #JKElection #AssemblyElection #Jammu #Kashmir,0,0,0,19,"['#Election', '#JKElection', '#AssemblyElection', '#Jammu', '#Kashmir']",[],[],tweet_id:1838825960130424932
R S,@Cryptosidh888,2024-09-25T06:18:25.000Z,False,Who will win the US election ?#USA #election,0,0,0,7,"['#USA', '#election']",[],[],tweet_id:1838825367039082856
(دانش رشی) Er Danish Reshi,@Politician_JK,2024-09-25T06:17:16.000Z,False,"Best wishes to Our Candidates & to all of those who have tried their luck.
Caste your vote wisely & Ensure keeping BJP & Allies at bay.#election #Assembly #vote",0,0,0,30,"['#election', '#Assembly', '#vote']",[],[],tweet_id:1838825076080185848
Harshit Mishra,@mishraji_10,2024-09-25T06:16:00.000Z,True,कश्मीरी पंडित कहाँ हैं ?   अब आप चुप क्यों हैं ? #bjp #kashmiripandit #Kashmir #election,0,0,0,22,"['#bjp', '#kashmiripandit', '#Kashmir', '#election']",['@AnupamPKher'],[],tweet_id:1838824758630322678
Hindutva Knight (Parody),@ScienceInVideo,2024-09-25T06:15:50.000Z,True,"You can change Kashmir 
But not a pro islamic mindset...#Kashmiris #election",0,0,0,70,"['#Kashmiris', '#election']",[],[],tweet_id:1838824717081313429
Global Times Pakistan,@GlobalTimesPak,2024-09-25T06:12:03.000Z,True,#Breaking: Talks over constitutional package tantamount to accepting Feb 8 election: Barrister Saif#barristersaif #govt #election #pti #imrankhan #news #pakistan,0,0,0,47,"['#Breaking', '#barristersaif', '#govt', '#election', '#pti', '#imrankhan', '#news', '#pakistan']",[],[],tweet_id:1838823763112063478
(((Janna))),@JESilverstein,2024-09-25T06:11:28.000Z,False,So happy to have participated & donated during tonight’s  event! I wrote postcards to swing-state voters while I watched some of my favorite creators talk about the importance of participating and voting in this #election. We raised $500K & I’m inspired to do more!,0,2,3,129,['#election'],['@GeeksForHarris'],[],tweet_id:1838823617351815635
डॉ.प्रीतम कौलेखां,@pritamkolekhan,2024-09-25T06:09:17.000Z,True,5 अक्टूबर को 3 नंबर पर चाबी के निशान पर बटन दबाकर जेजेपी+ एसपी (कांशीराम) के कलायत से सांझे उम्मीदवार डॉ प्रीतम कौलेखां को विजयी बनाए।#kalayat #jannayakjantaparty #azadsamajparty#haryana #jjp #election,0,1,2,38,"['#kalayat', '#jannayakjantaparty', '#azadsamajparty', '#haryana', '#jjp', '#election']",[],[],tweet_id:1838823067616756210
Crypto Mak,@crypto__mak,2024-09-25T06:09:15.000Z,True,Crypto wallet Exodus donates $1.3M to help ‘mobilize’ US crypto voters https://cointelegraph.com/news/crypto-exchange-exodus-donates-1-3-million-mobilize-us-crypto-voters?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=rss_partner_inbound… #Exodus #cryptowallet #StandWithCrypto #PAC #election,0,0,0,14,"['#Exodus', '#cryptowallet', '#StandWithCrypto', '#PAC', '#election']",[],[],tweet_id:1838823058058154494
Maheen Kashmiri,@DukhterKohsar,2024-09-25T06:05:09.000Z,False,#Rajouri #AishwaryaRaiBachchan #PakistanArmy #Sikandar #Iraq #DGISI #Quetta #IIOJK #JammAndKashmir #Kashmir #LOC #LAC #Srinagar #ElectionsWithNDTV #Phase2 #Election,0,2,3,253,"['#Rajouri', '#AishwaryaRaiBachchan', '#PakistanArmy', '#Sikandar', '#Iraq', '#DGISI', '#Quetta', '#IIOJK', '#JammAndKashmir', '#Kashmir', '#LOC', '#LAC', '#Srinagar', '#ElectionsWithNDTV', '#Phase2', '#Election']",[],[],tweet_id:1838822027987182052
MB Live Hindi,@mblive_hindi,2024-09-25T06:03:19.000Z,False,"एक तरफ सभी पार्टियां चुनावी तैयारी में लगी हैं, तो वहीं महाराष्ट्र विधानसभा चुनाव की तारीख अभी भी घोषित नहीं हुई है। इलेक्शन कमीशन का मुंबई दौरा चर्चा का विषय बना है।#maharashtra #vidhansabha #election #commission #delhi #politicsWatch Full Video: https://youtu.be/-cauZaDLpdU",0,0,0,68,"['#maharashtra', '#vidhansabha', '#election', '#commission', '#delhi', '#politics']",[],[],tweet_id:1838821566647578859
Umud Mirzayev,@Mirzayev_Umud,2024-09-25T06:02:35.000Z,True,"We had an interesting discussion with our valuable friend , MP of the 7th convocation of the . Mr. Razi, who was re-elected as a deputy, is truly respected and delighted by his voters. #Baku #Azerbaijan  #election",0,0,7,59,"['#Baku', '#Azerbaijan', '#election']","['@RaziNurullayev', '@Milli_Majlis']",['\\U0001f1e6\\U0001f1ff'],tweet_id:1838821379925561347
Sahara Samay Live,@SaharaSamayNews,2024-09-25T06:00:49.000Z,False,अमेरिका में चुनावों ने एक बार फिर लिया हिंसक मोड.. अमेरिका के एरिजोना में स्थित #KamalaHarris के चुनाव अभियान के ऑफिस पर गोली चली है.. हालांकि इस दैरान ऑफिस में कोई भी नहीं था.. बता दें कि इससे पहले दो बार #DonaldTrump पर भी जानलेवा हमला हुआ है..#America #Election #Firing,0,0,0,20,"['#KamalaHarris', '#DonaldTrump', '#America', '#Election', '#Firing']",[],[],tweet_id:1838820934167200067
Bada Khabar,@badakhabarnews,2024-09-25T05:58:44.000Z,False,#ଜମ୍ମୁ_କାଶ୍ମୀରରେ_ଦ୍ୱିତୀୟ_ପର୍ଯ୍ୟାୟ_ଭୋଟ୍ଜମ୍ମୁ-କାଶ୍ମୀରରେ ଦ୍ୱିତୀୟ ପର୍ଯ୍ୟାୟ ଭୋଟ.. ୬ଜିଲ୍ଲାର ୨୬ଟି ଆସନରେ ଚାଲିଛି ମତଦାନ..୨୫ଲକ୍ଷ ଭୋଟର କରିବେ ୨୩୯ ପ୍ରାର୍ଥୀଙ୍କ ଭାଗ୍ୟ ନିର୍ଦ୍ଧାରଣ.. ୩୫୦୨ଟି ମତଦାନ କେନ୍ଦ୍ରରେ ସନ୍ଧ୍ୟା ୬ ଯାଏଁ ଚାଲିବ ଭୋଟ ଗ୍ରହଣ..#Election #jammukasmir #BadaKhabar #badakhabartv,0,0,0,14,"['#ଜମ୍ମୁ_କାଶ୍ମୀରରେ_ଦ୍ୱିତୀୟ_ପର୍ଯ୍ୟାୟ_ଭୋଟ୍', '#Election', '#jammukasmir', '#BadaKhabar', '#badakhabartv']",[],[],tweet_id:1838820412349649198
Maalai Malar தமிழ்,@maalaimalar,2024-09-25T05:55:57.000Z,False,மேலும் படிக்க : https://maalaimalar.com/news/national/jammu-kashmir-2nd-phase-voting-26-assembly-constituencies-739938…#Jammukashmir #Assemblyelections #election #news #MMNews #Maalaimalar,0,0,0,194,"['#Jammukashmir', '#Assemblyelections', '#election', '#news', '#MMNews', '#Maalaimalar']",[],[],tweet_id:1838819709493318102
BHARAT SAMVAD,@Bhaaratsamvad,2024-09-25T05:53:23.000Z,True,"News Headline : आज के मुख्य समाचार | Bharat Samvadhttps://youtube.com/shorts/1y6yFrnD8fs….
.#newsarticle #hindinews #bharatsamvad #newsarticle #news #newsheadline #latestnews #newsstory #morningheadlines #morningnews #narendramodi #us #jammuandkashmir #election #heavyrain #goa #india",0,0,0,13,"['#newsarticle', '#hindinews', '#bharatsamvad', '#newsarticle', '#news', '#newsheadline', '#latestnews', '#newsstory', '#morningheadlines', '#morningnews', '#narendramodi', '#us', '#jammuandkashmir', '#election', '#heavyrain', '#goa', '#india']",[],[],tweet_id:1838819067203072449
Rahul,@Rahul176894,2024-09-25T05:52:16.000Z,False,Exodus donated $1.3 million to the Stand With Crypto PAC to support educating and mobilizing American crypto voters.#donation #election #Regulations,0,0,0,5,"['#donation', '#election', '#Regulations']",[],[],tweet_id:1838818782887768428
